"Net Code";"Net Name";"Pad Count";"Via Count";"Via Length (mm)";"Track Length (mm)";"Die Length (mm)";"Net Length (mm)";"F.Cu (mm)";"B.Cu (mm)";
507;"HS_ASIC_QSFPDD_22FN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
508;"HS_ASIC_QSFPDD_22FP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
509;"HS_ASIC_QSFPDD_22GN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
510;"HS_ASIC_QSFPDD_22GP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
511;"HS_ASIC_QSFPDD_22HN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
512;"HS_ASIC_QSFPDD_22HP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
513;"HS_ASIC_QSFPDD_23AN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
514;"HS_ASIC_QSFPDD_23AP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
515;"HS_ASIC_QSFPDD_23BN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
516;"HS_ASIC_QSFPDD_23BP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
517;"HS_ASIC_QSFPDD_23CN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
518;"HS_ASIC_QSFPDD_23CP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
519;"HS_ASIC_QSFPDD_23DN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
520;"HS_ASIC_QSFPDD_23DP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
521;"HS_ASIC_QSFPDD_23EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
522;"HS_ASIC_QSFPDD_23EP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
523;"HS_ASIC_QSFPDD_23FN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
524;"HS_ASIC_QSFPDD_23FP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
525;"HS_ASIC_QSFPDD_23GN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
526;"HS_ASIC_QSFPDD_23GP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
527;"HS_ASIC_QSFPDD_23HN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
528;"HS_ASIC_QSFPDD_23HP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
529;"HS_ASIC_QSFPDD_24AN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
530;"HS_ASIC_QSFPDD_24AP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
531;"HS_ASIC_QSFPDD_24BN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
532;"HS_ASIC_QSFPDD_24BP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
533;"HS_ASIC_QSFPDD_24CN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
534;"HS_ASIC_QSFPDD_24CP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
535;"HS_ASIC_QSFPDD_24DN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
536;"HS_ASIC_QSFPDD_24DP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
537;"HS_ASIC_QSFPDD_24EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
538;"HS_ASIC_QSFPDD_24EP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
539;"HS_ASIC_QSFPDD_24FN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
540;"HS_ASIC_QSFPDD_24FP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
541;"HS_ASIC_QSFPDD_24GN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
542;"HS_ASIC_QSFPDD_24GP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
543;"HS_ASIC_QSFPDD_24HN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
544;"HS_ASIC_QSFPDD_24HP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
545;"HS_ASIC_QSFPDD_25AN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
546;"HS_ASIC_QSFPDD_25AP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
547;"HS_ASIC_QSFPDD_25BN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
548;"HS_ASIC_QSFPDD_25BP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
549;"HS_ASIC_QSFPDD_25CN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
550;"HS_ASIC_QSFPDD_25CP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
551;"HS_ASIC_QSFPDD_25DN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
552;"HS_ASIC_QSFPDD_25DP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
553;"HS_ASIC_QSFPDD_25EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
554;"HS_ASIC_QSFPDD_25EP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
555;"HS_ASIC_QSFPDD_25FN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
556;"HS_ASIC_QSFPDD_25FP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
557;"HS_ASIC_QSFPDD_25GN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
558;"HS_ASIC_QSFPDD_25GP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
559;"HS_ASIC_QSFPDD_25HN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
560;"HS_ASIC_QSFPDD_25HP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
561;"HS_ASIC_QSFPDD_26AN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
562;"HS_ASIC_QSFPDD_26AP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
563;"HS_ASIC_QSFPDD_26BN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
564;"HS_ASIC_QSFPDD_26BP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
565;"HS_ASIC_QSFPDD_26CN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
566;"HS_ASIC_QSFPDD_26CP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
567;"HS_ASIC_QSFPDD_26DN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
568;"HS_ASIC_QSFPDD_26DP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
569;"HS_ASIC_QSFPDD_26EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
570;"HS_ASIC_QSFPDD_26EP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
571;"HS_ASIC_QSFPDD_26FN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
572;"HS_ASIC_QSFPDD_26FP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
573;"HS_ASIC_QSFPDD_26GN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
574;"HS_ASIC_QSFPDD_26GP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
575;"HS_ASIC_QSFPDD_26HN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
576;"HS_ASIC_QSFPDD_26HP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
577;"HS_ASIC_QSFPDD_27AN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
578;"HS_ASIC_QSFPDD_27AP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
579;"HS_ASIC_QSFPDD_27BN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
580;"HS_ASIC_QSFPDD_27BP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
581;"HS_ASIC_QSFPDD_27CN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
582;"HS_ASIC_QSFPDD_27CP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
583;"HS_ASIC_QSFPDD_27DN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
584;"HS_ASIC_QSFPDD_27DP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
585;"HS_ASIC_QSFPDD_27EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
586;"HS_ASIC_QSFPDD_27EP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
587;"HS_ASIC_QSFPDD_27FN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
588;"HS_ASIC_QSFPDD_27FP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
589;"HS_ASIC_QSFPDD_27GN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
590;"HS_ASIC_QSFPDD_27GP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
591;"HS_ASIC_QSFPDD_27HN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
592;"HS_ASIC_QSFPDD_27HP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
593;"HS_ASIC_QSFPDD_28AN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
594;"HS_ASIC_QSFPDD_28AP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
595;"HS_ASIC_QSFPDD_28BN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
596;"HS_ASIC_QSFPDD_28BP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
597;"HS_ASIC_QSFPDD_28CN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
598;"HS_ASIC_QSFPDD_28CP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
599;"HS_ASIC_QSFPDD_28DN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
600;"HS_ASIC_QSFPDD_28DP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
601;"HS_ASIC_QSFPDD_28EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
602;"HS_ASIC_QSFPDD_28EP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
603;"HS_ASIC_QSFPDD_28FN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
604;"HS_ASIC_QSFPDD_28FP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
605;"HS_ASIC_QSFPDD_28GN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
606;"HS_ASIC_QSFPDD_28GP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
607;"HS_ASIC_QSFPDD_28HN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
608;"HS_ASIC_QSFPDD_28HP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
609;"HS_ASIC_QSFPDD_29AN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
610;"HS_ASIC_QSFPDD_29AP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
611;"HS_ASIC_QSFPDD_29BN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
612;"HS_ASIC_QSFPDD_29BP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
613;"HS_ASIC_QSFPDD_29CN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
614;"HS_ASIC_QSFPDD_29CP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
615;"HS_ASIC_QSFPDD_29DN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
616;"HS_ASIC_QSFPDD_29DP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
617;"HS_ASIC_QSFPDD_29EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
618;"HS_ASIC_QSFPDD_29EP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
619;"HS_ASIC_QSFPDD_29FN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
620;"HS_ASIC_QSFPDD_29FP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
621;"HS_ASIC_QSFPDD_29GN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
622;"HS_ASIC_QSFPDD_29GP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
623;"HS_ASIC_QSFPDD_29HN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
624;"HS_ASIC_QSFPDD_29HP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
625;"HS_ASIC_QSFPDD_30AN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
626;"HS_ASIC_QSFPDD_30AP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
627;"HS_ASIC_QSFPDD_30BN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
628;"HS_ASIC_QSFPDD_30BP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
629;"HS_ASIC_QSFPDD_30CN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
630;"HS_ASIC_QSFPDD_30CP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
631;"HS_ASIC_QSFPDD_30DN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
632;"HS_ASIC_QSFPDD_30DP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
633;"HS_ASIC_QSFPDD_30EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
634;"HS_ASIC_QSFPDD_30EP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
635;"HS_ASIC_QSFPDD_30FN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
636;"HS_ASIC_QSFPDD_30FP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
637;"HS_ASIC_QSFPDD_30GN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
638;"HS_ASIC_QSFPDD_30GP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
639;"HS_ASIC_QSFPDD_30HN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
640;"HS_ASIC_QSFPDD_30HP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
641;"HS_ASIC_QSFPDD_31AN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
642;"HS_ASIC_QSFPDD_31AP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
643;"HS_ASIC_QSFPDD_31BN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
644;"HS_ASIC_QSFPDD_31BP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
645;"HS_ASIC_QSFPDD_31CN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
646;"HS_ASIC_QSFPDD_31CP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
647;"HS_ASIC_QSFPDD_31DN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
648;"HS_ASIC_QSFPDD_31DP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
649;"HS_ASIC_QSFPDD_31EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
650;"HS_ASIC_QSFPDD_31EP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
651;"HS_ASIC_QSFPDD_31FN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
652;"HS_ASIC_QSFPDD_31FP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
653;"HS_ASIC_QSFPDD_31GN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
654;"HS_ASIC_QSFPDD_31GP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
655;"HS_ASIC_QSFPDD_31HN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
656;"HS_ASIC_QSFPDD_31HP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
657;"HS_ASIC_QSFPDD_32AN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
658;"HS_ASIC_QSFPDD_32AP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
659;"HS_ASIC_QSFPDD_32BN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
660;"HS_ASIC_QSFPDD_32BP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
661;"HS_ASIC_QSFPDD_32CN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
662;"HS_ASIC_QSFPDD_32CP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
663;"HS_ASIC_QSFPDD_32DN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
664;"HS_ASIC_QSFPDD_32DP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
665;"HS_ASIC_QSFPDD_32EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
666;"HS_ASIC_QSFPDD_32EP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
667;"HS_ASIC_QSFPDD_32FN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
668;"HS_ASIC_QSFPDD_32FP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
669;"HS_ASIC_QSFPDD_32GN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
670;"HS_ASIC_QSFPDD_32GP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
671;"HS_ASIC_QSFPDD_32HN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
672;"HS_ASIC_QSFPDD_32HP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
673;"HS_QSFPDD_ASIC_05AN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
674;"HS_QSFPDD_ASIC_05AP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
675;"HS_QSFPDD_ASIC_05BN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
676;"HS_QSFPDD_ASIC_05BP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
677;"HS_QSFPDD_ASIC_05CN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
678;"HS_QSFPDD_ASIC_05CP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
679;"HS_QSFPDD_ASIC_05DN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
680;"HS_QSFPDD_ASIC_05DP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
681;"HS_QSFPDD_ASIC_05EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
682;"HS_QSFPDD_ASIC_05EP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
683;"HS_QSFPDD_ASIC_05FN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
684;"HS_QSFPDD_ASIC_05FP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
685;"HS_QSFPDD_ASIC_05GN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
686;"HS_QSFPDD_ASIC_05GP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
687;"HS_QSFPDD_ASIC_05HN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
688;"HS_QSFPDD_ASIC_05HP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
689;"HS_QSFPDD_ASIC_06AN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
690;"HS_QSFPDD_ASIC_06AP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
691;"HS_QSFPDD_ASIC_06BN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
692;"HS_QSFPDD_ASIC_06BP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
693;"HS_QSFPDD_ASIC_06CN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
694;"HS_QSFPDD_ASIC_06CP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
695;"HS_QSFPDD_ASIC_06DN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
696;"HS_QSFPDD_ASIC_06DP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
697;"HS_QSFPDD_ASIC_06EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
698;"HS_QSFPDD_ASIC_06EP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
699;"HS_QSFPDD_ASIC_06FN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
700;"HS_QSFPDD_ASIC_06FP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
701;"HS_QSFPDD_ASIC_06GN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
702;"HS_QSFPDD_ASIC_06GP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
703;"HS_QSFPDD_ASIC_06HN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
704;"HS_QSFPDD_ASIC_06HP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
705;"HS_QSFPDD_ASIC_07AN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
706;"HS_QSFPDD_ASIC_07AP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
707;"HS_QSFPDD_ASIC_07BN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
708;"HS_QSFPDD_ASIC_07BP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
709;"HS_QSFPDD_ASIC_07CN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
710;"HS_QSFPDD_ASIC_07CP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
711;"HS_QSFPDD_ASIC_07DN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
712;"HS_QSFPDD_ASIC_07DP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
713;"HS_QSFPDD_ASIC_07EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
714;"HS_QSFPDD_ASIC_07EP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
715;"HS_QSFPDD_ASIC_07FN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
716;"HS_QSFPDD_ASIC_07FP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
717;"HS_QSFPDD_ASIC_07GN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
718;"HS_QSFPDD_ASIC_07GP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
719;"HS_QSFPDD_ASIC_07HN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
720;"HS_QSFPDD_ASIC_07HP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
721;"HS_QSFPDD_ASIC_08AN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
722;"HS_QSFPDD_ASIC_08AP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
723;"HS_QSFPDD_ASIC_08BN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
724;"HS_QSFPDD_ASIC_08BP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
725;"HS_QSFPDD_ASIC_08CN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
726;"HS_QSFPDD_ASIC_08CP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
727;"HS_QSFPDD_ASIC_08DN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
728;"HS_QSFPDD_ASIC_08DP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
729;"HS_QSFPDD_ASIC_08EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
730;"HS_QSFPDD_ASIC_08EP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
731;"HS_QSFPDD_ASIC_08FN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
732;"HS_QSFPDD_ASIC_08FP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
733;"HS_QSFPDD_ASIC_08GN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
734;"HS_QSFPDD_ASIC_08GP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
735;"HS_QSFPDD_ASIC_08HN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
736;"HS_QSFPDD_ASIC_08HP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
737;"HS_QSFPDD_ASIC_09AN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
738;"HS_QSFPDD_ASIC_09AP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
739;"HS_QSFPDD_ASIC_09BN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
740;"HS_QSFPDD_ASIC_09BP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
741;"HS_QSFPDD_ASIC_09CN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
742;"HS_QSFPDD_ASIC_09CP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
743;"HS_QSFPDD_ASIC_09DN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
744;"HS_QSFPDD_ASIC_09DP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
745;"HS_QSFPDD_ASIC_09EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
746;"HS_QSFPDD_ASIC_09EP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
747;"HS_QSFPDD_ASIC_09FN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
748;"HS_QSFPDD_ASIC_09FP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
749;"HS_QSFPDD_ASIC_09GN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
750;"HS_QSFPDD_ASIC_09GP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
